"school_year","school_year_offset","sis_user_id","grade_level","course_id","course_name","course_track","section_id","assessment_window","sequence_index","attendance_category","attendance_probability","score","posterior_readiness_after","is_present_bool","next_sequence_index","next_assessment_window","next_score","next_present","next_readiness","support_risk_next","support_risk_next_45","current_absent","current_readiness_missing","current_readiness","current_readiness_z","sequence_z","readiness_below_45","readiness_45_to_60","readiness_above_60","semester_sin","semester_cos","annual_sin","annual_cos"
"2022-2023",4,"SYN-SIS-000533",9,"MATH-ALG1","Algebra 1","regular","Y04-SEC-002","end_of_year",10,"high",0.9936,49.62,48.2524,TRUE,11,"beginning_of_year",47.74,TRUE,47.7856,1,0,0,0,48.2524,-0.0840028576659946,0.791420918208843,0,3.2524,0,-1.22464679914735e-15,1,6.12323399573677e-16,-1
"2023-2024",5,"SYN-SIS-000533",10,"MATH-GEOM","Geometry","regular","Y05-SEC-002","beginning_of_year",11,"high",0.9936,47.74,47.7856,TRUE,12,"end_of_year",56.13,TRUE,54.8121,0,0,0,0,47.7856,-0.110119446901077,1.05467317517187,0,2.7856,0,4.89982515786259e-15,-1,-1,-2.44991257893129e-15
"2023-2024",5,"SYN-SIS-000533",10,"MATH-GEOM","Geometry","regular","Y05-SEC-002","end_of_year",12,"high",0.9936,56.13,54.8121,TRUE,13,"beginning_of_year",49.57,TRUE,50.2386,1,0,0,0,54.8121,0.283000120923057,1.3179254321349,0,9.8121,0,-1.46957615897682e-15,1,-7.34788079488412e-16,1
"2024-2025",6,"SYN-SIS-000533",11,"MATH-ALG2","Algebra 2","regular","Y06-SEC-008","beginning_of_year",13,"high",0.9936,49.57,50.2386,TRUE,14,"end_of_year",57.97,TRUE,56.7319,0,0,0,0,50.2386,0.0271213272927037,1.58117768909793,0,5.2386,0,-1.96067283990894e-15,-1,1,-9.80336419954471e-16
"2022-2023",4,"SYN-SIS-000534",9,"MATH-GEOM","Geometry","regular","Y04-SEC-003","beginning_of_year",9,"normal",0.9275,49.15,48.506,TRUE,10,"end_of_year",58.05,TRUE,56.4874,0,0,0,0,48.506,-0.069814410729369,0.528168661245813,0,3.506,0,1.10218211923262e-15,-1,1,5.51091059616309e-16
"2022-2023",4,"SYN-SIS-000534",9,"MATH-GEOM","Geometry","regular","Y04-SEC-003","end_of_year",10,"normal",0.9275,58.05,56.4874,TRUE,11,"beginning_of_year",0,FALSE,NA,1,1,0,0,56.4874,0.376730030832083,0.791420918208843,0,11.4874,0,-1.22464679914735e-15,1,6.12323399573677e-16,-1
"2023-2024",5,"SYN-SIS-000534",10,"MATH-ALG2","Algebra 2","regular","Y05-SEC-007","beginning_of_year",11,"normal",0.9275,0,NA,FALSE,12,"end_of_year",51,TRUE,51.6259,0,0,1,1,39.3256,-0.583440665685988,1.05467317517187,5.6744,0,0,4.89982515786259e-15,-1,-1,-2.44991257893129e-15
"2023-2024",5,"SYN-SIS-000534",10,"MATH-ALG2","Algebra 2","regular","Y05-SEC-007","end_of_year",12,"normal",0.9275,51,51.6259,TRUE,13,"beginning_of_year",48.55,TRUE,48.9566,1,0,0,0,51.6259,0.104738174434584,1.3179254321349,0,6.6259,0,-1.46957615897682e-15,1,-7.34788079488412e-16,1
"2024-2025",6,"SYN-SIS-000534",11,"MATH-PRECALC","Precalculus","regular","Y06-SEC-015","beginning_of_year",13,"normal",0.9275,48.55,48.9566,TRUE,14,"end_of_year",56.07,TRUE,54.9577,0,0,0,0,48.9566,-0.0446041812749386,1.58117768909793,0,3.9566,0,-1.96067283990894e-15,-1,1,-9.80336419954471e-16
"2022-2023",4,"SYN-SIS-000535",9,"MATH-ALG2-H","Honors Algebra 2","honors","Y04-SEC-013","beginning_of_year",9,"normal",0.9435,28.48,31.6641,TRUE,10,"end_of_year",41.81,TRUE,40.6391,1,1,0,0,31.6641,-1.01208729898629,0.528168661245813,13.3359,0,0,1.10218211923262e-15,-1,1,5.51091059616309e-16
"2022-2023",4,"SYN-SIS-000535",9,"MATH-ALG2-H","Honors Algebra 2","honors","Y04-SEC-013","end_of_year",10,"normal",0.9435,41.81,40.6391,TRUE,11,"beginning_of_year",37.15,TRUE,37.9744,1,1,0,0,40.6391,-0.509952790878189,0.791420918208843,4.3609,0,0,-1.22464679914735e-15,1,6.12323399573677e-16,-1
"2023-2024",5,"SYN-SIS-000535",10,"MATH-AP-PRECALC","AP Precalculus","ap","Y05-SEC-015","beginning_of_year",11,"normal",0.9435,37.15,37.9744,TRUE,12,"end_of_year",46.21,TRUE,45.277,1,0,0,0,37.9744,-0.659037785168514,1.05467317517187,7.0256,0,0,4.89982515786259e-15,-1,-1,-2.44991257893129e-15
"2023-2024",5,"SYN-SIS-000535",10,"MATH-AP-PRECALC","AP Precalculus","ap","Y05-SEC-015","end_of_year",12,"normal",0.9435,46.21,45.277,TRUE,13,"beginning_of_year",36.14,TRUE,37.7746,1,1,0,0,45.277,-0.250470937379071,1.3179254321349,0,0.277000000000001,0,-1.46957615897682e-15,1,-7.34788079488412e-16,1
"2024-2025",6,"SYN-SIS-000535",11,"MATH-AP-CALC-AB","AP Calculus AB","ap","Y06-SEC-019","beginning_of_year",13,"normal",0.9435,36.14,37.7746,TRUE,14,"end_of_year",46.87,TRUE,45.8501,1,0,0,0,37.7746,-0.670216222463221,1.58117768909793,7.2254,0,0,-1.96067283990894e-15,-1,1,-9.80336419954471e-16
"2022-2023",4,"SYN-SIS-000536",9,"MATH-GEOM","Geometry","regular","Y04-SEC-006","beginning_of_year",9,"at_risk",0.6544,0,NA,FALSE,10,"end_of_year",73.92,TRUE,69.4324,0,0,1,1,40.2943,-0.529243707691077,0.528168661245813,4.7057,0,0,1.10218211923262e-15,-1,1,5.51091059616309e-16
"2022-2023",4,"SYN-SIS-000536",9,"MATH-GEOM","Geometry","regular","Y04-SEC-006","end_of_year",10,"at_risk",0.6544,73.92,69.4324,TRUE,11,"beginning_of_year",0,FALSE,NA,1,1,0,0,69.4324,1.10097863333453,0.791420918208843,0,15,9.4324,-1.22464679914735e-15,1,6.12323399573677e-16,-1
"2023-2024",5,"SYN-SIS-000536",10,"MATH-ALG2-H","Honors Algebra 2","honors","Y05-SEC-011","beginning_of_year",11,"at_risk",0.6544,0,NA,FALSE,12,"end_of_year",73.09,TRUE,72.0886,0,0,1,1,65.00405,0.853220711442546,1.05467317517187,0,15,5.00405000000001,4.89982515786259e-15,-1,-1,-2.44991257893129e-15
"2023-2024",5,"SYN-SIS-000536",10,"MATH-ALG2-H","Honors Algebra 2","honors","Y05-SEC-011","end_of_year",12,"at_risk",0.6544,73.09,72.0886,TRUE,13,"beginning_of_year",0,FALSE,NA,1,1,0,0,72.0886,1.24958806848068,1.3179254321349,0,15,12.0886,-1.46957615897682e-15,1,-7.34788079488412e-16,1
"2024-2025",6,"SYN-SIS-000536",11,"MATH-AP-PRECALC","AP Precalculus","ap","Y06-SEC-011","beginning_of_year",13,"at_risk",0.6544,0,NA,FALSE,14,"end_of_year",72.51,TRUE,72.0373,0,0,1,1,60.6194,0.60790772303294,1.58117768909793,0,15,0.619399999999999,-1.96067283990894e-15,-1,1,-9.80336419954471e-16
"2022-2023",4,"SYN-SIS-000537",9,"MATH-GEOM","Geometry","regular","Y04-SEC-005","beginning_of_year",9,"high",0.985,9.85,15.3043,TRUE,10,"end_of_year",26.09,TRUE,25.1076,1,1,0,0,15.3043,-1.92738759154863,0.528168661245813,29.6957,0,0,1.10218211923262e-15,-1,1,5.51091059616309e-16
"2022-2023",4,"SYN-SIS-000537",9,"MATH-GEOM","Geometry","regular","Y04-SEC-005","end_of_year",10,"high",0.985,26.09,25.1076,TRUE,11,"beginning_of_year",17.6,TRUE,19.2698,1,1,0,0,25.1076,-1.3789112435446,0.791420918208843,19.8924,0,0,-1.22464679914735e-15,1,6.12323399573677e-16,-1
"2023-2024",5,"SYN-SIS-000537",10,"MATH-ALG2","Algebra 2","regular","Y05-SEC-009","beginning_of_year",11,"high",0.985,17.6,19.2698,TRUE,12,"end_of_year",22.39,TRUE,22.5465,1,1,0,0,19.2698,-1.70552526376003,1.05467317517187,25.7302,0,0,4.89982515786259e-15,-1,-1,-2.44991257893129e-15
"2023-2024",5,"SYN-SIS-000537",10,"MATH-ALG2","Algebra 2","regular","Y05-SEC-009","end_of_year",12,"high",0.985,22.39,22.5465,TRUE,13,"beginning_of_year",18.61,TRUE,19.827,1,1,0,0,22.5465,-1.52220001108952,1.3179254321349,22.4535,0,0,-1.46957615897682e-15,1,-7.34788079488412e-16,1
"2024-2025",6,"SYN-SIS-000537",11,"MATH-PRECALC","Precalculus","regular","Y06-SEC-015","beginning_of_year",13,"high",0.985,18.61,19.827,TRUE,14,"end_of_year",26.79,TRUE,26.379,1,1,0,0,19.827,-1.67435096315637,1.58117768909793,25.173,0,0,-1.96067283990894e-15,-1,1,-9.80336419954471e-16
"2022-2023",4,"SYN-SIS-000538",9,"MATH-GEOM","Geometry","regular","Y04-SEC-004","beginning_of_year",9,"high",0.9844,48.92,48.3117,TRUE,10,"end_of_year",55.08,TRUE,53.9527,0,0,0,0,48.3117,-0.0806851332837316,0.528168661245813,0,3.3117,0,1.10218211923262e-15,-1,1,5.51091059616309e-16
"2022-2023",4,"SYN-SIS-000538",9,"MATH-GEOM","Geometry","regular","Y04-SEC-004","end_of_year",10,"high",0.9844,55.08,53.9527,TRUE,11,"beginning_of_year",53.46,TRUE,53.3699,0,0,0,0,53.9527,0.234918294040817,0.791420918208843,0,8.9527,0,-1.22464679914735e-15,1,6.12323399573677e-16,-1
"2023-2024",5,"SYN-SIS-000538",10,"MATH-ALG2","Algebra 2","regular","Y05-SEC-006","beginning_of_year",11,"high",0.9844,53.46,53.3699,TRUE,12,"end_of_year",58.86,TRUE,57.8551,0,0,0,0,53.3699,0.20231172119119,1.05467317517187,0,8.3699,0,4.89982515786259e-15,-1,-1,-2.44991257893129e-15
"2023-2024",5,"SYN-SIS-000538",10,"MATH-ALG2","Algebra 2","regular","Y05-SEC-006","end_of_year",12,"high",0.9844,58.86,57.8551,TRUE,13,"beginning_of_year",53.35,TRUE,53.8334,0,0,0,0,57.8551,0.453250294535644,1.3179254321349,0,12.8551,0,-1.46957615897682e-15,1,-7.34788079488412e-16,1
"2024-2025",6,"SYN-SIS-000538",11,"MATH-PRECALC","Precalculus","regular","Y06-SEC-014","beginning_of_year",13,"high",0.9844,53.35,53.8334,TRUE,14,"end_of_year",63.12,TRUE,61.5569,0,0,0,0,53.8334,0.228243681582065,1.58117768909793,0,8.8334,0,-1.96067283990894e-15,-1,1,-9.80336419954471e-16
"2022-2023",4,"SYN-SIS-000539",9,"MATH-GEOM","Geometry","regular","Y04-SEC-004","beginning_of_year",9,"high",0.9882,53.43,52.1219,TRUE,10,"end_of_year",64.32,TRUE,62.2614,0,0,0,0,52.1219,0.132488449200224,0.528168661245813,0,7.1219,0,1.10218211923262e-15,-1,1,5.51091059616309e-16
"2022-2023",4,"SYN-SIS-000539",9,"MATH-GEOM","Geometry","regular","Y04-SEC-004","end_of_year",10,"high",0.9882,64.32,62.2614,TRUE,11,"beginning_of_year",55.7,TRUE,56.4513,0,0,0,0,62.2614,0.699774560059515,0.791420918208843,0,15,2.2614,-1.22464679914735e-15,1,6.12323399573677e-16,-1
"2023-2024",5,"SYN-SIS-000539",10,"MATH-ALG2-H","Honors Algebra 2","honors","Y05-SEC-012","beginning_of_year",11,"high",0.9882,55.7,56.4513,TRUE,12,"end_of_year",59.14,TRUE,58.5911,0,0,0,0,56.4513,0.374710303172729,1.05467317517187,0,11.4513,0,4.89982515786259e-15,-1,-1,-2.44991257893129e-15
"2023-2024",5,"SYN-SIS-000539",10,"MATH-ALG2-H","Honors Algebra 2","honors","Y05-SEC-012","end_of_year",12,"high",0.9882,59.14,58.5911,TRUE,13,"beginning_of_year",56.28,TRUE,56.5455,0,0,0,0,58.5911,0.494428121607239,1.3179254321349,0,13.5911,0,-1.46957615897682e-15,1,-7.34788079488412e-16,1
"2024-2025",6,"SYN-SIS-000539",11,"MATH-AP-PRECALC","AP Precalculus","ap","Y06-SEC-013","beginning_of_year",13,"high",0.9882,56.28,56.5455,TRUE,14,"end_of_year",65.31,TRUE,63.9045,0,0,0,0,56.5455,0.379980617452816,1.58117768909793,0,11.5455,0,-1.96067283990894e-15,-1,1,-9.80336419954471e-16
"2022-2023",4,"SYN-SIS-000540",9,"MATH-GEOM","Geometry","regular","Y04-SEC-006","beginning_of_year",9,"high",0.9962,46.93,46.6305,TRUE,10,"end_of_year",57.16,TRUE,55.4882,0,0,0,0,46.6305,-0.174745137186946,0.528168661245813,0,1.6305,0,1.10218211923262e-15,-1,1,5.51091059616309e-16
"2022-2023",4,"SYN-SIS-000540",9,"MATH-GEOM","Geometry","regular","Y04-SEC-006","end_of_year",10,"high",0.9962,57.16,55.4882,TRUE,11,"beginning_of_year",49.68,TRUE,50.3789,1,0,0,0,55.4882,0.320826654731624,0.791420918208843,0,10.4882,0,-1.22464679914735e-15,1,6.12323399573677e-16,-1
"2023-2024",5,"SYN-SIS-000540",10,"MATH-ALG2","Algebra 2","regular","Y05-SEC-007","beginning_of_year",11,"high",0.9962,49.68,50.3789,TRUE,12,"end_of_year",56.76,TRUE,55.6864,0,0,0,0,50.3789,0.0349708505782267,1.05467317517187,0,5.3789,0,4.89982515786259e-15,-1,-1,-2.44991257893129e-15
"2023-2024",5,"SYN-SIS-000540",10,"MATH-ALG2","Algebra 2","regular","Y05-SEC-007","end_of_year",12,"high",0.9962,56.76,55.6864,TRUE,13,"beginning_of_year",57.2,TRUE,56.8,0,0,0,0,55.6864,0.331915575010959,1.3179254321349,0,10.6864,0,-1.46957615897682e-15,1,-7.34788079488412e-16,1
"2024-2025",6,"SYN-SIS-000540",11,"MATH-PRECALC","Precalculus","regular","Y06-SEC-016","beginning_of_year",13,"high",0.9962,57.2,56.8,TRUE,14,"end_of_year",66.32,TRUE,64.6517,0,0,0,0,56.8,0.394219417710589,1.58117768909793,0,11.8,0,-1.96067283990894e-15,-1,1,-9.80336419954471e-16
"2022-2023",4,"SYN-SIS-000541",9,"MATH-ALG1","Algebra 1","regular","Y04-SEC-001","beginning_of_year",9,"high",0.9951,34.84,36.4166,TRUE,10,"end_of_year",41.55,TRUE,40.9532,1,1,0,0,36.4166,-0.746193789261083,0.528168661245813,8.5834,0,0,1.10218211923262e-15,-1,1,5.51091059616309e-16
"2022-2023",4,"SYN-SIS-000541",9,"MATH-ALG1","Algebra 1","regular","Y04-SEC-001","end_of_year",10,"high",0.9951,41.55,40.9532,TRUE,11,"beginning_of_year",42.67,TRUE,42.5396,1,1,0,0,40.9532,-0.49237948179777,0.791420918208843,4.0468,0,0,-1.22464679914735e-15,1,6.12323399573677e-16,-1
"2023-2024",5,"SYN-SIS-000541",10,"MATH-GEOM","Geometry","regular","Y05-SEC-003","beginning_of_year",11,"high",0.9951,42.67,42.5396,TRUE,12,"end_of_year",45.39,TRUE,45.0467,1,0,0,0,42.5396,-0.403623361055408,1.05467317517187,2.4604,0,0,4.89982515786259e-15,-1,-1,-2.44991257893129e-15
"2023-2024",5,"SYN-SIS-000541",10,"MATH-GEOM","Geometry","regular","Y05-SEC-003","end_of_year",12,"high",0.9951,45.39,45.0467,TRUE,13,"beginning_of_year",40.31,TRUE,41.1275,1,1,0,0,45.0467,-0.263355792779327,1.3179254321349,0,0.0467000000000013,0,-1.46957615897682e-15,1,-7.34788079488412e-16,1
"2024-2025",6,"SYN-SIS-000541",11,"MATH-ALG2","Algebra 2","regular","Y06-SEC-007","beginning_of_year",13,"high",0.9951,40.31,41.1275,TRUE,14,"end_of_year",51.25,TRUE,49.853,0,0,0,0,41.1275,-0.48262772193557,1.58117768909793,3.8725,0,0,-1.96067283990894e-15,-1,1,-9.80336419954471e-16
"2022-2023",4,"SYN-SIS-000542",9,"MATH-ALG1","Algebra 1","regular","Y04-SEC-002","beginning_of_year",9,"normal",0.8777,23.72,27.0221,TRUE,10,"end_of_year",0,FALSE,NA,1,1,0,0,27.0221,-1.27179853983731,0.528168661245813,17.9779,0,0,1.10218211923262e-15,-1,1,5.51091059616309e-16
"2022-2023",4,"SYN-SIS-000542",9,"MATH-ALG1","Algebra 1","regular","Y04-SEC-002","end_of_year",10,"normal",0.8777,0,NA,FALSE,11,"beginning_of_year",29.3,TRUE,29.4068,1,1,1,1,45.1174,-0.259400259662531,0.791420918208843,0,0.117400000000004,0,-1.22464679914735e-15,1,6.12323399573677e-16,-1
"2023-2024",5,"SYN-SIS-000542",10,"MATH-GEOM","Geometry","regular","Y05-SEC-005","beginning_of_year",11,"normal",0.8777,29.3,29.4068,TRUE,12,"end_of_year",38.93,TRUE,37.857,1,1,0,0,29.4068,-1.13837902323726,1.05467317517187,15.5932,0,0,4.89982515786259e-15,-1,-1,-2.44991257893129e-15
"2023-2024",5,"SYN-SIS-000542",10,"MATH-GEOM","Geometry","regular","Y05-SEC-005","end_of_year",12,"normal",0.8777,38.93,37.857,TRUE,13,"beginning_of_year",35.39,TRUE,36.0226,1,1,0,0,37.857,-0.66560609617151,1.3179254321349,7.143,0,0,-1.46957615897682e-15,1,-7.34788079488412e-16,1
"2024-2025",6,"SYN-SIS-000542",11,"MATH-ALG2","Algebra 2","regular","Y06-SEC-006","beginning_of_year",13,"normal",0.8777,35.39,36.0226,TRUE,14,"end_of_year",46.28,TRUE,44.9809,1,0,0,0,36.0226,-0.768237354296692,1.58117768909793,8.9774,0,0,-1.96067283990894e-15,-1,1,-9.80336419954471e-16
"2022-2023",4,"SYN-SIS-000543",9,"MATH-ALG1","Algebra 1","regular","Y04-SEC-001","beginning_of_year",9,"normal",0.8791,0,NA,FALSE,10,"end_of_year",45.82,TRUE,45.6928,1,0,1,1,40.2943,-0.529243707691077,0.528168661245813,4.7057,0,0,1.10218211923262e-15,-1,1,5.51091059616309e-16
"2022-2023",4,"SYN-SIS-000543",9,"MATH-ALG1","Algebra 1","regular","Y04-SEC-001","end_of_year",10,"normal",0.8791,45.82,45.6928,TRUE,11,"beginning_of_year",39.56,TRUE,40.5373,1,1,0,0,45.6928,-0.227207703009004,0.791420918208843,0,0.692799999999998,0,-1.22464679914735e-15,1,6.12323399573677e-16,-1
"2023-2024",5,"SYN-SIS-000543",10,"MATH-GEOM","Geometry","regular","Y05-SEC-002","beginning_of_year",11,"normal",0.8791,39.56,40.5373,TRUE,12,"end_of_year",39.12,TRUE,39.4856,1,1,0,0,40.5373,-0.515648310981298,1.05467317517187,4.4627,0,0,4.89982515786259e-15,-1,-1,-2.44991257893129e-15
"2023-2024",5,"SYN-SIS-000543",10,"MATH-GEOM","Geometry","regular","Y05-SEC-002","end_of_year",12,"normal",0.8791,39.12,39.4856,TRUE,13,"beginning_of_year",41.64,TRUE,41.5176,1,1,0,0,39.4856,-0.574488964148684,1.3179254321349,5.5144,0,0,-1.46957615897682e-15,1,-7.34788079488412e-16,1
"2024-2025",6,"SYN-SIS-000543",11,"MATH-ALG2","Algebra 2","regular","Y06-SEC-007","beginning_of_year",13,"normal",0.8791,41.64,41.5176,TRUE,14,"end_of_year",43.39,TRUE,43.2641,1,1,0,0,41.5176,-0.460802354624933,1.58117768909793,3.4824,0,0,-1.96067283990894e-15,-1,1,-9.80336419954471e-16
"2022-2023",4,"SYN-SIS-000544",9,"MATH-ALG2-H","Honors Algebra 2","honors","Y04-SEC-013","beginning_of_year",9,"normal",0.9454,29.15,32.2302,TRUE,10,"end_of_year",36.29,TRUE,36.0504,1,1,0,0,32.2302,-0.980415059984623,0.528168661245813,12.7698,0,0,1.10218211923262e-15,-1,1,5.51091059616309e-16
"2022-2023",4,"SYN-SIS-000544",9,"MATH-ALG2-H","Honors Algebra 2","honors","Y04-SEC-013","end_of_year",10,"normal",0.9454,36.29,36.0504,TRUE,11,"beginning_of_year",35.11,TRUE,35.6457,1,1,0,0,36.0504,-0.766681996154585,0.791420918208843,8.9496,0,0,-1.22464679914735e-15,1,6.12323399573677e-16,-1
"2023-2024",5,"SYN-SIS-000544",10,"MATH-AP-PRECALC","AP Precalculus","ap","Y05-SEC-013","beginning_of_year",11,"normal",0.9454,35.11,35.6457,TRUE,12,"end_of_year",0,FALSE,NA,1,1,0,0,35.6457,-0.789324206230502,1.05467317517187,9.3543,0,0,4.89982515786259e-15,-1,-1,-2.44991257893129e-15
"2023-2024",5,"SYN-SIS-000544",10,"MATH-AP-PRECALC","AP Precalculus","ap","Y05-SEC-013","end_of_year",12,"normal",0.9454,0,NA,FALSE,13,"beginning_of_year",49.59,TRUE,47.8672,1,0,1,1,51.8215,0.115681629563937,1.3179254321349,0,6.8215,0,-1.46957615897682e-15,1,-7.34788079488412e-16,1
"2024-2025",6,"SYN-SIS-000544",11,"MATH-AP-CALC-AB","AP Calculus AB","ap","Y06-SEC-021","beginning_of_year",13,"normal",0.9454,49.59,47.8672,TRUE,14,"end_of_year",53.17,TRUE,52.5036,0,0,0,0,47.8672,-0.105554079117053,1.58117768909793,0,2.8672,0,-1.96067283990894e-15,-1,1,-9.80336419954471e-16
"2022-2023",4,"SYN-SIS-000545",9,"MATH-GEOM","Geometry","regular","Y04-SEC-004","beginning_of_year",9,"normal",0.9439,50.87,49.9591,TRUE,10,"end_of_year",60.46,TRUE,58.7151,0,0,0,0,49.9591,0.0114838236697271,0.528168661245813,0,4.9591,0,1.10218211923262e-15,-1,1,5.51091059616309e-16
"2022-2023",4,"SYN-SIS-000545",9,"MATH-GEOM","Geometry","regular","Y04-SEC-004","end_of_year",10,"normal",0.9439,60.46,58.7151,TRUE,11,"beginning_of_year",58.46,TRUE,58.3152,0,0,0,0,58.7151,0.501365690298649,0.791420918208843,0,13.7151,0,-1.22464679914735e-15,1,6.12323399573677e-16,-1
"2023-2024",5,"SYN-SIS-000545",10,"MATH-ALG2-H","Honors Algebra 2","honors","Y05-SEC-011","beginning_of_year",11,"normal",0.9439,58.46,58.3152,TRUE,12,"end_of_year",68.04,TRUE,66.356,0,0,0,0,58.3152,0.478992031268851,1.05467317517187,0,13.3152,0,4.89982515786259e-15,-1,-1,-2.44991257893129e-15
"2023-2024",5,"SYN-SIS-000545",10,"MATH-ALG2-H","Honors Algebra 2","honors","Y05-SEC-011","end_of_year",12,"normal",0.9439,68.04,66.356,TRUE,13,"beginning_of_year",62.76,TRUE,63.0441,0,0,0,0,66.356,0.928859792026027,1.3179254321349,0,15,6.35599999999999,-1.46957615897682e-15,1,-7.34788079488412e-16,1
"2024-2025",6,"SYN-SIS-000545",11,"MATH-AP-PRECALC","AP Precalculus","ap","Y06-SEC-011","beginning_of_year",13,"normal",0.9439,62.76,63.0441,TRUE,14,"end_of_year",71.77,TRUE,70.2192,0,0,0,0,63.0441,0.743565165017311,1.58117768909793,0,15,3.0441,-1.96067283990894e-15,-1,1,-9.80336419954471e-16
"2022-2023",4,"SYN-SIS-000546",9,"MATH-GEOM","Geometry","regular","Y04-SEC-007","beginning_of_year",9,"high",0.9861,49.05,48.4216,TRUE,10,"end_of_year",53.13,TRUE,52.3197,0,0,0,0,48.4216,-0.0745364332902966,0.528168661245813,0,3.4216,0,1.10218211923262e-15,-1,1,5.51091059616309e-16
"2022-2023",4,"SYN-SIS-000546",9,"MATH-GEOM","Geometry","regular","Y04-SEC-007","end_of_year",10,"high",0.9861,53.13,52.3197,TRUE,11,"beginning_of_year",53.18,TRUE,52.9179,0,0,0,0,52.3197,0.143554990225715,0.791420918208843,0,7.3197,0,-1.22464679914735e-15,1,6.12323399573677e-16,-1
"2023-2024",5,"SYN-SIS-000546",10,"MATH-ALG2","Algebra 2","regular","Y05-SEC-006","beginning_of_year",11,"high",0.9861,53.18,52.9179,TRUE,12,"end_of_year",57.51,TRUE,56.6549,0,0,0,0,52.9179,0.177023164348308,1.05467317517187,0,7.9179,0,4.89982515786259e-15,-1,-1,-2.44991257893129e-15
"2023-2024",5,"SYN-SIS-000546",10,"MATH-ALG2","Algebra 2","regular","Y05-SEC-006","end_of_year",12,"high",0.9861,57.51,56.6549,TRUE,13,"beginning_of_year",56.25,TRUE,56.1251,0,0,0,0,56.6549,0.386101343378947,1.3179254321349,0,11.6549,0,-1.46957615897682e-15,1,-7.34788079488412e-16,1
"2024-2025",6,"SYN-SIS-000546",11,"MATH-PRECALC","Precalculus","regular","Y06-SEC-017","beginning_of_year",13,"high",0.9861,56.25,56.1251,TRUE,14,"end_of_year",63.25,TRUE,61.969,0,0,0,0,56.1251,0.356460021663552,1.58117768909793,0,11.1251,0,-1.96067283990894e-15,-1,1,-9.80336419954471e-16
"2022-2023",4,"SYN-SIS-000547",9,"MATH-GEOM","Geometry","regular","Y04-SEC-006","beginning_of_year",9,"normal",0.8714,43.55,43.775,TRUE,10,"end_of_year",45.42,TRUE,45.1933,1,0,0,0,43.775,-0.334505035560505,0.528168661245813,1.225,0,0,1.10218211923262e-15,-1,1,5.51091059616309e-16
"2022-2023",4,"SYN-SIS-000547",9,"MATH-GEOM","Geometry","regular","Y04-SEC-006","end_of_year",10,"normal",0.8714,45.42,45.1933,TRUE,11,"beginning_of_year",52.62,TRUE,51.5049,0,0,0,0,45.1933,-0.255153796245772,0.791420918208843,0,0.193300000000001,0,-1.22464679914735e-15,1,6.12323399573677e-16,-1
"2023-2024",5,"SYN-SIS-000547",10,"MATH-ALG2","Algebra 2","regular","Y05-SEC-009","beginning_of_year",11,"normal",0.8714,52.62,51.5049,TRUE,12,"end_of_year",56.14,TRUE,55.3111,0,0,0,0,51.5049,0.0979684501469984,1.05467317517187,0,6.5049,0,4.89982515786259e-15,-1,-1,-2.44991257893129e-15
"2023-2024",5,"SYN-SIS-000547",10,"MATH-ALG2","Algebra 2","regular","Y05-SEC-009","end_of_year",12,"normal",0.8714,56.14,55.3111,TRUE,13,"beginning_of_year",49.21,TRUE,50.0003,1,0,0,0,55.3111,0.310918240092522,1.3179254321349,0,10.3111,0,-1.46957615897682e-15,1,-7.34788079488412e-16,1
"2024-2025",6,"SYN-SIS-000547",11,"MATH-PRECALC","Precalculus","regular","Y06-SEC-016","beginning_of_year",13,"normal",0.8714,49.21,50.0003,TRUE,14,"end_of_year",56.55,TRUE,55.5009,0,0,0,0,50.0003,0.0137888868155829,1.58117768909793,0,5.0003,0,-1.96067283990894e-15,-1,1,-9.80336419954471e-16
"2022-2023",4,"SYN-SIS-000548",9,"MATH-GEOM","Geometry","regular","Y04-SEC-006","beginning_of_year",9,"high",0.965,30.33,32.6064,TRUE,10,"end_of_year",42.68,TRUE,41.4053,1,1,0,0,32.6064,-0.959367371745039,0.528168661245813,12.3936,0,0,1.10218211923262e-15,-1,1,5.51091059616309e-16
"2022-2023",4,"SYN-SIS-000548",9,"MATH-GEOM","Geometry","regular","Y04-SEC-006","end_of_year",10,"high",0.965,42.68,41.4053,TRUE,11,"beginning_of_year",36.36,TRUE,37.2684,1,1,0,0,41.4053,-0.467085330141428,0.791420918208843,3.5947,0,0,-1.22464679914735e-15,1,6.12323399573677e-16,-1
"2023-2024",5,"SYN-SIS-000548",10,"MATH-ALG2","Algebra 2","regular","Y05-SEC-006","beginning_of_year",11,"high",0.965,36.36,37.2684,TRUE,12,"end_of_year",0,FALSE,NA,1,1,0,0,37.2684,-0.698537168201865,1.05467317517187,7.7316,0,0,4.89982515786259e-15,-1,-1,-2.44991257893129e-15
"2023-2024",5,"SYN-SIS-000548",10,"MATH-ALG2","Algebra 2","regular","Y05-SEC-006","end_of_year",12,"high",0.965,0,NA,FALSE,13,"beginning_of_year",44.31,TRUE,43.4809,1,1,1,1,45.79015,-0.221761152104901,1.3179254321349,0,0.790149999999997,0,-1.46957615897682e-15,1,-7.34788079488412e-16,1
